"Species","Sex","Pop","Ages","lx","px","qx","Lx","Tx","ex"
"Elephas maximus","Male","Myanmar",19,0.57987883054188,0.991869918699187,0.00813008130081294,0.577750587679496,14.29643959815,24.6541843660517
"Elephas maximus","Male","Myanmar",20,0.575164368504954,0.98594983918296,0.0140501608170396,0.572208013777816,13.7186890104705,23.8517713573426
"Elephas maximus","Male","Myanmar",21,0.567083216631228,0.98812351543943,0.0118764845605702,0.56466611609056,13.1464809966927,23.1826310691924
"Elephas maximus","Male","Myanmar",22,0.560348261564349,0.981971153846154,0.0180288461538465,0.555183392897436,12.5818148806021,22.4535627994578
"Elephas maximus","Male","Myanmar",23,0.55024582896403,0.98531211750306,0.01468788249694,0.547147749633266,12.0266314877047,21.8568335362899
"Elephas maximus","Male","Myanmar",24,0.542163882883775,0.977641282943383,0.0223587170566166,0.534655318433735,11.4794837380714,21.1734571417999
"Elephas maximus","Male","Myanmar",25,0.53004179402806,0.979669631512071,0.0203303684879291,0.523652292530127,10.9448284196377,20.6489913492713
"Elephas maximus","Male","Myanmar",26,0.519265849041467,0.983138780804151,0.0168612191958493,0.515231604637111,10.4211761271075,20.0690573939041
"Elephas maximus","Male","Myanmar",27,0.51051039373986,0.978893528800067,0.0211064711999334,0.504523493847164,9.90594452247043,19.4040016500001
"Elephas maximus","Male","Myanmar",28,0.499735320817123,0.97978436657682,0.0202156334231804,0.495768419146485,9.40142102862327,18.8128007707178
"Elephas maximus","Male","Myanmar",29,0.489632854762868,0.97524257579327,0.0247574242067297,0.48305327632941,8.90565260947679,18.1884293973488
"Elephas maximus","Male","Myanmar",30,0.477510806471952,0.96192213909403,0.0380778609059702,0.467125750220469,8.42259933314738,17.6385522986946
"Elephas maximus","Male","Myanmar",31,0.459328216402015,0.983870967741935,0.0161290322580645,0.456494457647599,7.95547358292691,17.3198016121093
"Elephas maximus","Male","Myanmar",32,0.451919696782628,0.964239157788493,0.0357608422115072,0.445320609953654,7.49897912527931,16.5936098352586
"Elephas maximus","Male","Myanmar",33,0.435758667813712,0.97372729134099,0.02627270865901,0.428168945630303,7.05365851532565,16.1870756368778
"Elephas maximus","Male","Myanmar",34,0.424310107288604,0.977780257037223,0.022219742962777,0.418808159958449,6.62548956969535,15.6147342613002
"Elephas maximus","Male","Myanmar",35,0.414882045768143,0.964291036618993,0.035708963381007,0.40628260716143,6.2066814097369,14.9601108870484
"Elephas maximus","Male","Myanmar",36,0.400067037988371,0.979800794508679,0.0201992054913206,0.396120798590013,5.80039880257547,14.4985671195038
"Elephas maximus","Male","Myanmar",37,0.39198600167774,0.970802073997555,0.0291979260024446,0.38679527670896,5.40427800398546,13.7869158103978
"Elephas maximus","Male","Myanmar",38,0.380540823406759,0.95929837810797,0.0407016218920303,0.371692102483567,5.0174827272765,13.1851365705206
"Elephas maximus","Male","Myanmar",39,0.365052194697976,0.976014760147601,0.0239852398523986,0.360389696879162,4.64579062479293,12.7263736316847
"Elephas maximus","Male","Myanmar",40,0.3562963302495,0.948967455183872,0.0510325448161277,0.348231000290904,4.28540092791377,12.0276313957903
"Elephas maximus","Male","Myanmar",41,0.338113621808221,0.96813953877453,0.0318604612254698,0.330976869749677,3.93716992762286,11.6445173269477
"Elephas maximus","Male","Myanmar",42,0.327341165870797,0.938309780378464,0.0616902196215364,0.318469843291796,3.60619305787319,11.0166194596392
"Elephas maximus","Male","Myanmar",43,0.307147417457057,0.956154923414804,0.0438450765851964,0.301369475200269,3.28772321458139,10.7040561883971
"Elephas maximus","Male","Myanmar",44,0.293680515415707,0.942681826821032,0.0573181731789679,0.284880102436129,2.98635373938112,10.1687159434255
"Elephas maximus","Male","Myanmar",45,0.276847284773821,0.944050946227455,0.0559490537725447,0.27048961327782,2.70147363694499,9.75799216940864
"Elephas maximus","Male","Myanmar",46,0.261357941151228,0.948460246221207,0.0515397537787929,0.255251394300664,2.43098402366717,9.3013589445922
"Elephas maximus","Male","Myanmar",47,0.247887617216161,0.951094056569938,0.0489059434300616,0.241873174015253,2.17573262936651,8.77709283666736
"Elephas maximus","Male","Myanmar",48,0.235764439431575,0.90004066141773,0.0999593385822702,0.22472168338016,1.93385945535126,8.20250695997143
"Elephas maximus","Male","Myanmar",49,0.212197582004775,0.927014030611608,0.072985969388392,0.203827627371278,1.7091377719711,8.05446393791912
"Elephas maximus","Male","Myanmar",50,0.196710135780284,0.917868377799406,0.0821316222005939,0.187507877641703,1.50531014459982,7.65242796782562
"Elephas maximus","Male","Myanmar",51,0.18055401322535,0.929146641851715,0.0708533581482854,0.173336147987462,1.31780226695812,7.29865951699098
"Elephas maximus","Male","Myanmar",52,0.167761155061184,0.887583774660722,0.112416225339278,0.158953268173375,1.14446611897065,6.82199713368245
"Elephas maximus","Male","Myanmar",53,0.148902079250648,0.895991999144239,0.104008000855761,0.139190434910182,0.985512850797279,6.6185298133974
"Elephas maximus","Male","Myanmar",54,0.133415071664522,0.883887120440929,0.116112879559071,0.125817644364334,0.846322415887097,6.34352929791328
"Elephas maximus","Male","Myanmar",55,0.117923863516975,0.880069629893134,0.119930370106866,0.110583153359992,0.720504771522763,6.10991490640102
"Elephas maximus","Male","Myanmar",56,0.103781210920952,0.876705818159051,0.123294181840949,0.0970564020107021,0.609921618162772,5.87699461926046
"Elephas maximus","Male","Myanmar",57,0.0909855914299906,0.888944003527337,0.111055996472663,0.0870827300350382,0.51286521615207,5.63677400005359
"Elephas maximus","Male","Myanmar",58,0.0808810959090784,0.883476877189642,0.116523122810358,0.0748426726727427,0.425782486117031,5.26430164343557
"Elephas maximus","Male","Myanmar",59,0.0714565780374285,0.830188679245283,0.169811320754717,0.0661108170578361,0.350939813444289,4.9112317309747
"Elephas maximus","Male","Myanmar",60,0.0593224421442803,0.852272727272727,0.147727272727273,0.0547047293182767,0.284828996386452,4.80137003958315
"Elephas maximus","Male","Myanmar",61,0.0505588995547844,0.827393241927757,0.172606758072243,0.0479207184445277,0.230124267068176,4.5516075131109
"Elephas maximus","Male","Myanmar",62,0.0418320918109328,0.838709677419355,0.161290322580645,0.0386984333204367,0.182203548623648,4.3555925782327
"Elephas maximus","Male","Myanmar",63,0.0350849802285243,0.923076923076923,0.0769230769230772,0.0336923763979151,0.143505115303211,4.09021508259368
"Elephas maximus","Male","Myanmar",64,0.0323861355955609,0.708333333333333,0.291666666666667,0.0275349623678091,0.109812738905296,3.39073300614316
"Elephas maximus","Male","Myanmar",65,0.022940179380189,0.794117647058824,0.205882352941176,0.0211994245919275,0.0822777765374871,3.58662306749623
"Elephas maximus","Male","Myanmar",66,0.018217201272503,0.853216999050332,0.146783000949668,0.0167598846404364,0.0610783519455596,3.35278460351377
"Elephas maximus","Male","Myanmar",67,0.0155432258008209,0.739130434782609,0.260869565217391,0.0133131107946162,0.0443184673051232,2.85130434782608
"Elephas maximus","Male","Myanmar",68,0.011488471244085,0.823529411764706,0.176470588235294,0.0104680246806398,0.031005356510507,2.69882352941176
"Elephas maximus","Male","Myanmar",69,0.00946109396571708,0.714285714285714,0.285714285714286,0.00799462440103088,0.0205373318298672,2.17071428571428
"Elephas maximus","Male","Myanmar",70,0.00675792426122648,0.4,0.6,0.00443319831536454,0.0125427074288363,1.85599999999999
"Elephas maximus","Male","Myanmar",71,0.00270316970449059,1,0,0.00270316970449059,0.00810950911347178,3
"Elephas maximus","Male","Myanmar",72,0.00270316970449059,1,0,0.00270316970449059,0.00540633940898119,2
"Elephas maximus","Male","Myanmar",73,0.00270316970449059,0,1,0.00270316970449059,0.00270316970449059,1
